NATION,REGION,PROVINCE_CODE,PROVINCE,MUNICIPALITY
Espana,Castilla Y Leon,LE,Leon,Los Barrios
Espana,Castilla Y Leon,LE,Leon,Los Barrios De Luna
Espana,Castilla Y Leon,LE,Leon,Lucillo
Espana,Castilla Y Leon,LE,Leon,Luyego
Espana,Castilla Y Leon,LE,Leon,Magaz De Cepeda
Espana,Castilla Y Leon,LE,Leon,Mansilla De Las Mulas
Espana,Castilla Y Leon,LE,Leon,Mansilla Mayor
Espana,Castilla Y Leon,LE,Leon,Marana
Espana,Castilla Y Leon,LE,Leon,Matadeon De Los Oteros
Espana,Castilla Y Leon,LE,Leon,Matallana De Torio
Espana,Castilla Y Leon,LE,Leon,Matanza
Espana,Castilla Y Leon,LE,Leon,Molinaseca
Espana,Castilla Y Leon,LE,Leon,Murias De Paredes
Espana,Castilla Y Leon,LE,Leon,Noceda Del Bierzo
Espana,Castilla Y Leon,LE,Leon,Oencia
Espana,Castilla Y Leon,LE,Leon,Onzonilla
Espana,Castilla Y Leon,LE,Leon,Oseja De Sajambre
Espana,Castilla Y Leon,LE,Leon,Pajares De Los Oteros
Espana,Castilla Y Leon,LE,Leon,Palacios De La Valduerna
Espana,Castilla Y Leon,LE,Leon,Palacios Del Sil
Espana,Castilla Y Leon,LE,Leon,Paramo Del Sil
Espana,Castilla Y Leon,LE,Leon,Peranzanes
Espana,Castilla Y Leon,LE,Leon,Pobladura De Pelayo Garcia
Espana,Castilla Y Leon,LE,Leon,Ponferrada
Espana,Castilla Y Leon,LE,Leon,Posada De Valdeon
Espana,Castilla Y Leon,LE,Leon,Pozuelo Del Paramo
Espana,Castilla Y Leon,LE,Leon,Prado De La Guzpena
Espana,Castilla Y Leon,LE,Leon,Priaranza Del Bierzo
Espana,Castilla Y Leon,LE,Leon,Prioro
Espana,Castilla Y Leon,LE,Leon,Puebla De Lillo
Espana,Castilla Y Leon,LE,Leon,Puente De Domingo Florez
Espana,Castilla Y Leon,LE,Leon,Quintana Del Castillo
Espana,Castilla Y Leon,LE,Leon,Quintana Del Marco
Espana,Castilla Y Leon,LE,Leon,Quintana Y Congosto
Espana,Castilla Y Leon,LE,Leon,Quintanilla Del Monte (Le)
Espana,Castilla Y Leon,LE,Leon,Rabanal De Fenar
Espana,Castilla Y Leon,LE,Leon,Regueras De Arriba
Espana,Castilla Y Leon,LE,Leon,Reyero
Espana,Castilla Y Leon,LE,Leon,Riano (Le)
Espana,Castilla Y Leon,LE,Leon,Riego De La Vega
Espana,Castilla Y Leon,LE,Leon,Riello (Le)
Espana,Castilla Y Leon,LE,Leon,Rioseco De Tapia
Espana,Castilla Y Leon,LE,Leon,Roperuelos Del Paramo
Espana,Castilla Y Leon,LE,Leon,Sabero
Espana,Castilla Y Leon,LE,Leon,Sahagun
Espana,Castilla Y Leon,LE,Leon,San Adrian Del Valle
Espana,Castilla Y Leon,LE,Leon,San Andres Del Rabanedo
Espana,Castilla Y Leon,LE,Leon,San Cristobal De La Polantera
Espana,Castilla Y Leon,LE,Leon,San Emiliano (Le)
Espana,Castilla Y Leon,LE,Leon,San Esteban De Nogales
Espana,Castilla Y Leon,LE,Leon,San Justo De La Vega
Espana,Castilla Y Leon,LE,Leon,San Millan De Los Caballeros
Espana,Castilla Y Leon,LE,Leon,San Pedro Bercianos
Espana,Castilla Y Leon,LE,Leon,Sancedo
Espana,Castilla Y Leon,LE,Leon,Santa Colomba De Curueno
Espana,Castilla Y Leon,LE,Leon,Santa Colomba De Somoza
Espana,Castilla Y Leon,LE,Leon,Santa Cristina De Valmadrigal
Espana,Castilla Y Leon,LE,Leon,Santa Elena De Jamuz
Espana,Castilla Y Leon,LE,Leon,Santa Maria De La Isla
Espana,Castilla Y Leon,LE,Leon,Santa Maria De Ordas
Espana,Castilla Y Leon,LE,Leon,Santa Maria Del Monte De Cea
Espana,Castilla Y Leon,LE,Leon,Santa Maria Del Paramo
Espana,Castilla Y Leon,LE,Leon,Santa Marina Del Rey
Espana,Castilla Y Leon,LE,Leon,Santas Martas
Espana,Castilla Y Leon,LE,Leon,Santiago Millas
Espana,Castilla Y Leon,LE,Leon,Santovenia De La Valdoncina
Espana,Castilla Y Leon,LE,Leon,Sariegos
Espana,Castilla Y Leon,LE,Leon,Sena De Luna
Espana,Castilla Y Leon,LE,Leon,Soto De La Vega
Espana,Castilla Y Leon,LE,Leon,Soto Y Amio
Espana,Castilla Y Leon,LE,Leon,Toral De Los Guzmanes
Espana,Castilla Y Leon,LE,Leon,Toral De Los Vados
Espana,Castilla Y Leon,LE,Leon,Toreno
Espana,Castilla Y Leon,LE,Leon,Torre Del Bierzo
Espana,Castilla Y Leon,LE,Leon,Trabadelo
Espana,Castilla Y Leon,LE,Leon,Truchas
Espana,Castilla Y Leon,LE,Leon,Turcia
Espana,Castilla Y Leon,LE,Leon,Urdiales Del Paramo
Espana,Castilla Y Leon,LE,Leon,Val De San Lorenzo
Espana,Castilla Y Leon,LE,Leon,Valdefresno
Espana,Castilla Y Leon,LE,Leon,Valdefuentes Del Paramo
Espana,Castilla Y Leon,LE,Leon,Valdelugueros
Espana,Castilla Y Leon,LE,Leon,Valdemora
Espana,Castilla Y Leon,LE,Leon,Valdepielago
Espana,Castilla Y Leon,LE,Leon,Valdepolo
Espana,Castilla Y Leon,LE,Leon,Valderas
Espana,Castilla Y Leon,LE,Leon,Valderrey
Espana,Castilla Y Leon,LE,Leon,Valderrueda (Le)
Espana,Castilla Y Leon,LE,Leon,Valdesamario
Espana,Castilla Y Leon,LE,Leon,Valdevimbre
Espana,Castilla Y Leon,LE,Leon,Valencia De Don Juan
Espana,Castilla Y Leon,LE,Leon,Vallecillo
Espana,Castilla Y Leon,LE,Leon,Valverde De La Virgen
Espana,Castilla Y Leon,LE,Leon,Valverde-Enrique
Espana,Castilla Y Leon,LE,Leon,Vega De Espinareda
Espana,Castilla Y Leon,LE,Leon,Vega De Infanzones
Espana,Castilla Y Leon,LE,Leon,Vega De Valcarce
Espana,Castilla Y Leon,LE,Leon,Vegacervera
Espana,Castilla Y Leon,LE,Leon,Vegaquemada
Espana,Castilla Y Leon,LE,Leon,Vegas Del Condado
Espana,Castilla Y Leon,LE,Leon,Villablino
Espana,Castilla Y Leon,LE,Leon,Villabraz
Espana,Castilla Y Leon,LE,Leon,Villadangos Del Paramo
Espana,Castilla Y Leon,LE,Leon,Villademor De La Vega
Espana,Castilla Y Leon,LE,Leon,Villafranca Del Bierzo
Espana,Castilla Y Leon,LE,Leon,Villagaton
Espana,Castilla Y Leon,LE,Leon,Villamanan
Espana,Castilla Y Leon,LE,Leon,Villamandos
Espana,Castilla Y Leon,LE,Leon,Villamanin
Espana,Castilla Y Leon,LE,Leon,Villamartin De Don Sancho
Espana,Castilla Y Leon,LE,Leon,Villamejil
Espana,Castilla Y Leon,LE,Leon,Villamol
Espana,Castilla Y Leon,LE,Leon,Villamontan De La Valduerna
Espana,Castilla Y Leon,LE,Leon,Villamoratiel De Las Matas
Espana,Castilla Y Leon,LE,Leon,Villanueva De Las Manzanas
Espana,Castilla Y Leon,LE,Leon,Villaobispo De Otero
Espana,Castilla Y Leon,LE,Leon,Villaornate Y Castro
Espana,Castilla Y Leon,LE,Leon,Villaquejida
Espana,Castilla Y Leon,LE,Leon,Villaquilambre
Espana,Castilla Y Leon,LE,Leon,Villarejo De Orbigo
Espana,Castilla Y Leon,LE,Leon,Villares De Orbigo
Espana,Castilla Y Leon,LE,Leon,Villasabariego
Espana,Castilla Y Leon,LE,Leon,Villaselan
Espana,Castilla Y Leon,LE,Leon,Villaturiel
Espana,Castilla Y Leon,LE,Leon,Villazala
Espana,Castilla Y Leon,LE,Leon,Villazanzo De Valderaduey
Espana,Castilla Y Leon,LE,Leon,Zotes Del Paramo
Espana,Castilla Y Leon,P,Palencia,Abarca De Campos
Espana,Castilla Y Leon,P,Palencia,Abia De Las Torres
Espana,Castilla Y Leon,P,Palencia,Aguilar De Campoo
Espana,Castilla Y Leon,P,Palencia,Alar Del Rey
Espana,Castilla Y Leon,P,Palencia,Alba De Cerrato
Espana,Castilla Y Leon,P,Palencia,Amayuelas De Arriba
Espana,Castilla Y Leon,P,Palencia,Ampudia
Espana,Castilla Y Leon,P,Palencia,Amusco
Espana,Castilla Y Leon,P,Palencia,Antiguedad
Espana,Castilla Y Leon,P,Palencia,Arconada (P)
Espana,Castilla Y Leon,P,Palencia,Astudillo
Espana,Castilla Y Leon,P,Palencia,Autilla Del Pino
Espana,Castilla Y Leon,P,Palencia,Autillo De Campos
Espana,Castilla Y Leon,P,Palencia,Ayuela
Espana,Castilla Y Leon,P,Palencia,Baltanas
Espana,Castilla Y Leon,P,Palencia,Baquerin De Campos
Espana,Castilla Y Leon,P,Palencia,Barcena De Campos
Espana,Castilla Y Leon,P,Palencia,Barruelo De Santullan
Espana,Castilla Y Leon,P,Palencia,Bascones De Ojeda
Espana,Castilla Y Leon,P,Palencia,Becerril De Campos
Espana,Castilla Y Leon,P,Palencia,Belmonte De Campos
Espana,Castilla Y Leon,P,Palencia,Berzosilla
Espana,Castilla Y Leon,P,Palencia,Boada De Campos
Espana,Castilla Y Leon,P,Palencia,Boadilla De Rioseco
Espana,Castilla Y Leon,P,Palencia,Boadilla Del Camino
Espana,Castilla Y Leon,P,Palencia,Branosera
Espana,Castilla Y Leon,P,Palencia,Buenavista De Valdavia
Espana,Castilla Y Leon,P,Palencia,Bustillo De La Vega
Espana,Castilla Y Leon,P,Palencia,Bustillo Del Paramo De Carrion
Espana,Castilla Y Leon,P,Palencia,Calahorra De Boedo
Espana,Castilla Y Leon,P,Palencia,Calzada De Los Molinos
Espana,Castilla Y Leon,P,Palencia,Capillas
Espana,Castilla Y Leon,P,Palencia,Cardenosa De Volpejera
Espana,Castilla Y Leon,P,Palencia,Carrion De Los Condes
Espana,Castilla Y Leon,P,Palencia,Castil De Vela
Espana,Castilla Y Leon,P,Palencia,Castrejon De La Pena
Espana,Castilla Y Leon,P,Palencia,Castrillo De Don Juan
Espana,Castilla Y Leon,P,Palencia,Castrillo De Onielo
Espana,Castilla Y Leon,P,Palencia,Castrillo De Villavega
Espana,Castilla Y Leon,P,Palencia,Castromocho
Espana,Castilla Y Leon,P,Palencia,Cervatos De La Cueza
Espana,Castilla Y Leon,P,Palencia,Cervera De Pisuerga
Espana,Castilla Y Leon,P,Palencia,Cevico De La Torre
Espana,Castilla Y Leon,P,Palencia,Cevico Navero
Espana,Castilla Y Leon,P,Palencia,Cisneros
Espana,Castilla Y Leon,P,Palencia,Cobos De Cerrato
Espana,Castilla Y Leon,P,Palencia,Collazos De Boedo
Espana,Castilla Y Leon,P,Palencia,Congosto De Valdavia
Espana,Castilla Y Leon,P,Palencia,Cordovilla La Real
Espana,Castilla Y Leon,P,Palencia,Cubillas De Cerrato
Espana,Castilla Y Leon,P,Palencia,Dehesa De Montejo
Espana,Castilla Y Leon,P,Palencia,Dehesa De Romanos
Espana,Castilla Y Leon,P,Palencia,Duenas
Espana,Castilla Y Leon,P,Palencia,Espinosa De Cerrato
Espana,Castilla Y Leon,P,Palencia,Espinosa De Villagonzalo
Espana,Castilla Y Leon,P,Palencia,Frechilla
Espana,Castilla Y Leon,P,Palencia,Fresno Del Rio (P)
Espana,Castilla Y Leon,P,Palencia,Fromista
Espana,Castilla Y Leon,P,Palencia,Fuentes De Nava
Espana,Castilla Y Leon,P,Palencia,Fuentes De Valdepero
Espana,Castilla Y Leon,P,Palencia,Grijota
Espana,Castilla Y Leon,P,Palencia,Guardo
Espana,Castilla Y Leon,P,Palencia,Guaza De Campos
Espana,Castilla Y Leon,P,Palencia,Hermedes De Cerrato
Espana,Castilla Y Leon,P,Palencia,Herrera De Pisuerga
Espana,Castilla Y Leon,P,Palencia,Herrera De Valdecanas
Espana,Castilla Y Leon,P,Palencia,Hontoria De Cerrato
Espana,Castilla Y Leon,P,Palencia,Hornillos De Cerrato
Espana,Castilla Y Leon,P,Palencia,Husillos
Espana,Castilla Y Leon,P,Palencia,Itero De La Vega
Espana,Castilla Y Leon,P,Palencia,La Pernia
Espana,Castilla Y Leon,P,Palencia,La Puebla De Valdavia
Espana,Castilla Y Leon,P,Palencia,La Serna (P)
Espana,Castilla Y Leon,P,Palencia,La Vid De Ojeda
Espana,Castilla Y Leon,P,Palencia,Lagartos
Espana,Castilla Y Leon,P,Palencia,Lantadilla
Espana,Castilla Y Leon,P,Palencia,Ledigos
Espana,Castilla Y Leon,P,Palencia,Loma De Ucieza
Espana,Castilla Y Leon,P,Palencia,Lomas
Espana,Castilla Y Leon,P,Palencia,Magaz De Pisuerga
Espana,Castilla Y Leon,P,Palencia,Manquillos
Espana,Castilla Y Leon,P,Palencia,Mantinos
Espana,Castilla Y Leon,P,Palencia,Marcilla De Campos
Espana,Castilla Y Leon,P,Palencia,Mazariegos
Espana,Castilla Y Leon,P,Palencia,Mazuecos De Valdeginate
Espana,Castilla Y Leon,P,Palencia,Melgar De Yuso
Espana,Castilla Y Leon,P,Palencia,Meneses De Campos
Espana,Castilla Y Leon,P,Palencia,Micieces De Ojeda
Espana,Castilla Y Leon,P,Palencia,Monzon De Campos
Espana,Castilla Y Leon,P,Palencia,Moratinos
Espana,Castilla Y Leon,P,Palencia,Muda
Espana,Castilla Y Leon,P,Palencia,Nogal De Las Huertas
Espana,Castilla Y Leon,P,Palencia,Olea De Boedo
Espana,Castilla Y Leon,P,Palencia,Olmos De Ojeda
Espana,Castilla Y Leon,P,Palencia,Osornillo
Espana,Castilla Y Leon,P,Palencia,Osorno La Mayor
Espana,Castilla Y Leon,P,Palencia,Palencia
Espana,Castilla Y Leon,P,Palencia,Palenzuela
Espana,Castilla Y Leon,P,Palencia,Paramo De Boedo
Espana,Castilla Y Leon,P,Palencia,Paredes De Nava
Espana,Castilla Y Leon,P,Palencia,Payo De Ojeda
Espana,Castilla Y Leon,P,Palencia,Pedraza De Campos
Espana,Castilla Y Leon,P,Palencia,Pedrosa De La Vega
Espana,Castilla Y Leon,P,Palencia,Perales
Espana,Castilla Y Leon,P,Palencia,Pina De Campos
Espana,Castilla Y Leon,P,Palencia,Pino Del Rio
Espana,Castilla Y Leon,P,Palencia,Poblacion De Arroyo
Espana,Castilla Y Leon,P,Palencia,Poblacion De Campos
Espana,Castilla Y Leon,P,Palencia,Poblacion De Cerrato
Espana,Castilla Y Leon,P,Palencia,Polentinos
Espana,Castilla Y Leon,P,Palencia,Pomar De Valdivia
Espana,Castilla Y Leon,P,Palencia,Poza De La Vega
Espana,Castilla Y Leon,P,Palencia,Pozo De Urama
Espana,Castilla Y Leon,P,Palencia,Pradanos De Ojeda
Espana,Castilla Y Leon,P,Palencia,Quintana Del Puente
Espana,Castilla Y Leon,P,Palencia,Quintanilla De Onsona
Espana,Castilla Y Leon,P,Palencia,Reinoso De Cerrato
Espana,Castilla Y Leon,P,Palencia,Renedo De La Vega
Espana,Castilla Y Leon,P,Palencia,Requena De Campos
Espana,Castilla Y Leon,P,Palencia,Respenda De La Pena
Espana,Castilla Y Leon,P,Palencia,Revenga De Campos
Espana,Castilla Y Leon,P,Palencia,Revilla De Collazos
Espana,Castilla Y Leon,P,Palencia,Ribas De Campos
Espana,Castilla Y Leon,P,Palencia,Riberos De La Cueza
Espana,Castilla Y Leon,P,Palencia,Ruesga
Espana,Castilla Y Leon,P,Palencia,Saldana (P)
Espana,Castilla Y Leon,P,Palencia,Salinas De Pisuerga
Espana,Castilla Y Leon,P,Palencia,San Cebrian De Campos
Espana,Castilla Y Leon,P,Palencia,San Cebrian De Muda
Espana,Castilla Y Leon,P,Palencia,San Cristobal De Boedo
Espana,Castilla Y Leon,P,Palencia,San Mames De Campos
Espana,Castilla Y Leon,P,Palencia,San Roman De La Cuba
Espana,Castilla Y Leon,P,Palencia,Santa Cecilia Del Alcor
Espana,Castilla Y Leon,P,Palencia,Santa Cruz De Boedo
Espana,Castilla Y Leon,P,Palencia,Santervas De La Vega
Espana,Castilla Y Leon,P,Palencia,Santibanez De Ecla
Espana,Castilla Y Leon,P,Palencia,Santibanez De La Pena
Espana,Castilla Y Leon,P,Palencia,Santoyo
Espana,Castilla Y Leon,P,Palencia,Soto De Cerrato
Espana,Castilla Y Leon,P,Palencia,Sotobanado Y Priorato
Espana,Castilla Y Leon,P,Palencia,Tabanera De Cerrato
Espana,Castilla Y Leon,P,Palencia,Tabanera De Valdavia
Espana,Castilla Y Leon,P,Palencia,Tamara De Campos
Espana,Castilla Y Leon,P,Palencia,Tariego De Cerrato
Espana,Castilla Y Leon,P,Palencia,Torquemada
Espana,Castilla Y Leon,P,Palencia,Torremormojon
Espana,Castilla Y Leon,P,Palencia,Triollo
Espana,Castilla Y Leon,P,Palencia,Valbuena De Pisuerga
Espana,Castilla Y Leon,P,Palencia,Valde-Ucieza
Espana,Castilla Y Leon,P,Palencia,Valdeolmillos
Espana,Castilla Y Leon,P,Palencia,Valderrabano
Espana,Castilla Y Leon,P,Palencia,Valle De Cerrato
Espana,Castilla Y Leon,P,Palencia,Valle Del Retortillo
Espana,Castilla Y Leon,P,Palencia,Velilla Del Rio Carrion
Espana,Castilla Y Leon,P,Palencia,Venta De Banos
Espana,Castilla Y Leon,P,Palencia,Vertavillo
Espana,Castilla Y Leon,P,Palencia,Villabasta De Valdavia
Espana,Castilla Y Leon,P,Palencia,Villacidaler
Espana,Castilla Y Leon,P,Palencia,Villaconancio
Espana,Castilla Y Leon,P,Palencia,Villada
Espana,Castilla Y Leon,P,Palencia,Villaeles De Valdavia
Espana,Castilla Y Leon,P,Palencia,Villahan
Espana,Castilla Y Leon,P,Palencia,Villaherreros
Espana,Castilla Y Leon,P,Palencia,Villalaco
Espana,Castilla Y Leon,P,Palencia,Villalba De Guardo
Espana,Castilla Y Leon,P,Palencia,Villalcazar De Sirga
Espana,Castilla Y Leon,P,Palencia,Villalcon
Espana,Castilla Y Leon,P,Palencia,Villalobon
Espana,Castilla Y Leon,P,Palencia,Villaluenga De La Vega
Espana,Castilla Y Leon,P,Palencia,Villamartin De Campos
Espana,Castilla Y Leon,P,Palencia,Villamediana
Espana,Castilla Y Leon,P,Palencia,Villameriel
Espana,Castilla Y Leon,P,Palencia,Villamoronta
Espana,Castilla Y Leon,P,Palencia,Villamuera De La Cueza
Espana,Castilla Y Leon,P,Palencia,Villamuriel De Cerrato
Espana,Castilla Y Leon,P,Palencia,Villanueva Del Rebollar (P)
Espana,Castilla Y Leon,P,Palencia,Villanuno De Valdavia
Espana,Castilla Y Leon,P,Palencia,Villaprovedo
Espana,Castilla Y Leon,P,Palencia,Villarmentero De Campos
Espana,Castilla Y Leon,P,Palencia,Villarrabe
Espana,Castilla Y Leon,P,Palencia,Villarramiel
Espana,Castilla Y Leon,P,Palencia,Villasarracino
Espana,Castilla Y Leon,P,Palencia,Villasila De Valdavia
Espana,Castilla Y Leon,P,Palencia,Villaturde
Espana,Castilla Y Leon,P,Palencia,Villaumbrales
Espana,Castilla Y Leon,P,Palencia,Villaviudas
Espana,Castilla Y Leon,P,Palencia,Villerias De Campos
Espana,Castilla Y Leon,P,Palencia,Villodre
Espana,Castilla Y Leon,P,Palencia,Villodrigo
Espana,Castilla Y Leon,P,Palencia,Villoldo
Espana,Castilla Y Leon,P,Palencia,Villota Del Paramo
Espana,Castilla Y Leon,P,Palencia,Villovieco
Espana,Castilla Y Leon,SA,Salamanca,Abusejo
Espana,Castilla Y Leon,SA,Salamanca,Agallas
Espana,Castilla Y Leon,SA,Salamanca,Ahigal De Los Aceiteros
Espana,Castilla Y Leon,SA,Salamanca,Ahigal De Villarino
Espana,Castilla Y Leon,SA,Salamanca,Alaraz
Espana,Castilla Y Leon,SA,Salamanca,Alba De Tormes
Espana,Castilla Y Leon,SA,Salamanca,Alba De Yeltes
Espana,Castilla Y Leon,SA,Salamanca,Alconada
Espana,Castilla Y Leon,SA,Salamanca,Aldea Del Obispo
Espana,Castilla Y Leon,SA,Salamanca,Aldeacipreste
Espana,Castilla Y Leon,SA,Salamanca,Aldeadavila De La Ribera
Espana,Castilla Y Leon,SA,Salamanca,Aldealengua
Espana,Castilla Y Leon,SA,Salamanca,Aldeanueva De Figueroa
Espana,Castilla Y Leon,SA,Salamanca,Aldeanueva De La Sierra
Espana,Castilla Y Leon,SA,Salamanca,Aldearrodrigo
Espana,Castilla Y Leon,SA,Salamanca,Aldearrubia
Espana,Castilla Y Leon,SA,Salamanca,Aldeaseca De Alba
Espana,Castilla Y Leon,SA,Salamanca,Aldeaseca De La Frontera
Espana,Castilla Y Leon,SA,Salamanca,Aldeatejada
Espana,Castilla Y Leon,SA,Salamanca,Aldeavieja De Tormes
Espana,Castilla Y Leon,SA,Salamanca,Aldehuela De La Boveda
Espana,Castilla Y Leon,SA,Salamanca,Aldehuela De Yeltes
Espana,Castilla Y Leon,SA,Salamanca,Almenara De Tormes
Espana,Castilla Y Leon,SA,Salamanca,Almendra (Sa)
Espana,Castilla Y Leon,SA,Salamanca,Anaya De Alba
Espana,Castilla Y Leon,SA,Salamanca,Anover De Tormes
Espana,Castilla Y Leon,SA,Salamanca,Arabayona De Mogica
Espana,Castilla Y Leon,SA,Salamanca,Arapiles
Espana,Castilla Y Leon,SA,Salamanca,Arcediano
Espana,Castilla Y Leon,SA,Salamanca,Armenteros
Espana,Castilla Y Leon,SA,Salamanca,Babilafuente
Espana,Castilla Y Leon,SA,Salamanca,Banobarez
Espana,Castilla Y Leon,SA,Salamanca,Barbadillo
Espana,Castilla Y Leon,SA,Salamanca,Barbalos
Espana,Castilla Y Leon,SA,Salamanca,Barceo
Espana,Castilla Y Leon,SA,Salamanca,Barruecopardo
Espana,Castilla Y Leon,SA,Salamanca,Bejar
Espana,Castilla Y Leon,SA,Salamanca,Belena
Espana,Castilla Y Leon,SA,Salamanca,Bermellar
Espana,Castilla Y Leon,SA,Salamanca,Berrocal De Huebra
Espana,Castilla Y Leon,SA,Salamanca,Berrocal De Salvatierra
Espana,Castilla Y Leon,SA,Salamanca,Boada (Sa)
Espana,Castilla Y Leon,SA,Salamanca,Bogajo
Espana,Castilla Y Leon,SA,Salamanca,Boveda Del Rio Almar
Espana,Castilla Y Leon,SA,Salamanca,Brincones
Espana,Castilla Y Leon,SA,Salamanca,Buenamadre
Espana,Castilla Y Leon,SA,Salamanca,Buenavista (Sa)
Espana,Castilla Y Leon,SA,Salamanca,Cabeza Del Caballo
Espana,Castilla Y Leon,SA,Salamanca,Cabezabellosa De La Calzada
Espana,Castilla Y Leon,SA,Salamanca,Cabrerizos
Espana,Castilla Y Leon,SA,Salamanca,Cabrillas (Sa)
Espana,Castilla Y Leon,SA,Salamanca,Calvarrasa De Abajo
Espana,Castilla Y Leon,SA,Salamanca,Calvarrasa De Arriba
Espana,Castilla Y Leon,SA,Salamanca,Calzada De Don Diego
Espana,Castilla Y Leon,SA,Salamanca,Calzada De Valdunciel
Espana,Castilla Y Leon,SA,Salamanca,Campillo De Azaba
Espana,Castilla Y Leon,SA,Salamanca,Candelario
Espana,Castilla Y Leon,SA,Salamanca,Canillas De Abajo
Espana,Castilla Y Leon,SA,Salamanca,Cantagallo
Espana,Castilla Y Leon,SA,Salamanca,Cantalapiedra
Espana,Castilla Y Leon,SA,Salamanca,Cantalpino
Espana,Castilla Y Leon,SA,Salamanca,Cantaracillo
Espana,Castilla Y Leon,SA,Salamanca,Carbajosa De La Sagrada
Espana,Castilla Y Leon,SA,Salamanca,Carpio De Azaba
Espana,Castilla Y Leon,SA,Salamanca,Carrascal De Barregas
Espana,Castilla Y Leon,SA,Salamanca,Carrascal Del Obispo
Espana,Castilla Y Leon,SA,Salamanca,Casafranca
Espana,Castilla Y Leon,SA,Salamanca,Casillas De Flores
Espana,Castilla Y Leon,SA,Salamanca,Castellanos De Moriscos
Espana,Castilla Y Leon,SA,Salamanca,Castellanos De Villiquera
Espana,Castilla Y Leon,SA,Salamanca,Castillejo De Martin Viejo
Espana,Castilla Y Leon,SA,Salamanca,Castraz
Espana,Castilla Y Leon,SA,Salamanca,Cepeda
Espana,Castilla Y Leon,SA,Salamanca,Cereceda De La Sierra
Espana,Castilla Y Leon,SA,Salamanca,Cerezal De Penahorcada
Espana,Castilla Y Leon,SA,Salamanca,Cerralbo
Espana,Castilla Y Leon,SA,Salamanca,Cespedosa De Tormes
Espana,Castilla Y Leon,SA,Salamanca,Chagarcia Medianero
Espana,Castilla Y Leon,SA,Salamanca,Cilleros De La Bastida
Espana,Castilla Y Leon,SA,Salamanca,Ciperez
Espana,Castilla Y Leon,SA,Salamanca,Ciudad Rodrigo
Espana,Castilla Y Leon,SA,Salamanca,Coca De Alba
Espana,Castilla Y Leon,SA,Salamanca,Colmenar De Montemayor
Espana,Castilla Y Leon,SA,Salamanca,Cordovilla (Sa)
Espana,Castilla Y Leon,SA,Salamanca,Cristobal
Espana,Castilla Y Leon,SA,Salamanca,Dios Le Guarde
Espana,Castilla Y Leon,SA,Salamanca,Doninos De Ledesma
Espana,Castilla Y Leon,SA,Salamanca,Doninos De Salamanca
Espana,Castilla Y Leon,SA,Salamanca,Ejeme
Espana,Castilla Y Leon,SA,Salamanca,El Arco
Espana,Castilla Y Leon,SA,Salamanca,El Bodon
Espana,Castilla Y Leon,SA,Salamanca,El Cabaco
Espana,Castilla Y Leon,SA,Salamanca,El Campo De Penaranda
Espana,Castilla Y Leon,SA,Salamanca,El Cerro (Sa)
Espana,Castilla Y Leon,SA,Salamanca,El Cubo De Don Sancho
Espana,Castilla Y Leon,SA,Salamanca,El Maillo
Espana,Castilla Y Leon,SA,Salamanca,El Manzano
Espana,Castilla Y Leon,SA,Salamanca,El Milano
Espana,Castilla Y Leon,SA,Salamanca,El Payo
Espana,Castilla Y Leon,SA,Salamanca,El Pedroso
Espana,Castilla Y Leon,SA,Salamanca,El Pedroso De La Armuna
Espana,Castilla Y Leon,SA,Salamanca,El Pino De Tormes
Espana,Castilla Y Leon,SA,Salamanca,El Sahugo
Espana,Castilla Y Leon,SA,Salamanca,El Tejado
Espana,Castilla Y Leon,SA,Salamanca,El Tejado
Espana,Castilla Y Leon,SA,Salamanca,El Tornadizo
Espana,Castilla Y Leon,SA,Salamanca,Encina De San Silvestre
Espana,Castilla Y Leon,SA,Salamanca,Encinas De Abajo
Espana,Castilla Y Leon,SA,Salamanca,Encinas De Arriba
Espana,Castilla Y Leon,SA,Salamanca,Encinasola De Los Comendadores
Espana,Castilla Y Leon,SA,Salamanca,Endrinal
Espana,Castilla Y Leon,SA,Salamanca,Escurial De La Sierra
Espana,Castilla Y Leon,SA,Salamanca,Espadana
Espana,Castilla Y Leon,SA,Salamanca,Espeja
Espana,Castilla Y Leon,SA,Salamanca,Espino De La Orbada
Espana,Castilla Y Leon,SA,Salamanca,Florida De Liebana
Espana,Castilla Y Leon,SA,Salamanca,Forfoleda
Espana,Castilla Y Leon,SA,Salamanca,Frades De La Sierra
Espana,Castilla Y Leon,SA,Salamanca,Fresnedoso
Espana,Castilla Y Leon,SA,Salamanca,Fresno Alhandiga
Espana,Castilla Y Leon,SA,Salamanca,Fuenteguinaldo
Espana,Castilla Y Leon,SA,Salamanca,Fuenteliante
Espana,Castilla Y Leon,SA,Salamanca,Fuenterroble De Salvatierra
Espana,Castilla Y Leon,SA,Salamanca,Fuentes De Bejar
Espana,Castilla Y Leon,SA,Salamanca,Fuentes De Onoro
Espana,Castilla Y Leon,SA,Salamanca,Gajates
Espana,Castilla Y Leon,SA,Salamanca,Galindo Y Perahuy
Espana,Castilla Y Leon,SA,Salamanca,Galinduste
Espana,Castilla Y Leon,SA,Salamanca,Galisancho
Espana,Castilla Y Leon,SA,Salamanca,Gallegos De Arganan
